CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,fullname
11177,MR.,JOSE,FLORES,1942-07-04,M,M,jose6@adventure-works.com,"$110,000 ",2,Graduate Degree,Management,Y,MR.JOSEFLORES
11178,MR.,NATHAN,JOHNSON,1943-08-24,M,M,nathan55@adventure-works.com,"$100,000 ",2,Graduate Degree,Management,Y,MR.NATHANJOHNSON
11179,MRS.,MOLLY,RODRIGUEZ,1943-06-14,M,F,molly18@adventure-works.com,"$120,000 ",2,Graduate Degree,Management,Y,MRS.MOLLYRODRIGUEZ
11180,MRS.,APRIL,ANAND,1943-01-02,M,F,april18@adventure-works.com,"$160,000 ",1,Bachelors,Management,Y,MRS.APRILANAND
11181,MR.,DEVIN,MARTIN,1943-08-08,M,M,devin13@adventure-works.com,"$170,000 ",2,Graduate Degree,Management,Y,MR.DEVINMARTIN
11182,MRS.,STEPHANIE,TORRES,1944-08-25,S,F,stephanie19@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,MRS.STEPHANIETORRES
11183,MRS.,JASMINE,LEE,1944-07-15,S,F,jasmine19@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,MRS.JASMINELEE
11184,MRS.,MEGHAN,HERNANDEZ,1944-11-16,S,F,meghan3@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,MRS.MEGHANHERNANDEZ
11185,MRS.,ASHLEY,HENDERSON,1944-10-08,S,F,ashley31@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,MRS.ASHLEYHENDERSON
11186,MRS.,SARAH,PRICE,1944-05-21,S,F,sarah25@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,MRS.SARAHPRICE
11187,MRS.,JENNIFER,COOPER,1944-02-22,M,F,jennifer63@adventure-works.com,"$60,000 ",4,Graduate Degree,Management,Y,MRS.JENNIFERCOOPER
11188,MRS.,CATHERINE,MORRIS,1944-09-06,M,F,catherine16@adventure-works.com,"$60,000 ",4,Graduate Degree,Management,N,MRS.CATHERINEMORRIS
11190,MR.,CARSON,BRYANT,1944-06-22,M,M,carson17@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y,MR.CARSONBRYANT
11191,MRS.,KRISTI,PEREZ,1945-12-18,S,F,kristi39@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y,MRS.KRISTIPEREZ
11192,MR.,JAMES,BROWN,1945-09-13,M,M,james79@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,MR.JAMESBROWN
11193,MR.,IAN,GRAY,1945-02-13,M,M,ian72@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,MR.IANGRAY
11194,MRS.,JACQUELINE,PRICE,1945-06-10,M,F,jacqueline0@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,MRS.JACQUELINEPRICE
11195,MRS.,MEGAN,HENDERSON,1946-02-10,M,F,megan55@adventure-works.com,"$60,000 ",5,Bachelors,Management,Y,MRS.MEGANHENDERSON
11196,MR.,ALFREDO,ROMERO,1946-06-07,M,M,alfredo10@adventure-works.com,"$60,000 ",5,Bachelors,Management,Y,MR.ALFREDOROMERO
11197,MRS.,ANDREA,MORRIS,1946-06-18,M,F,andrea18@adventure-works.com,"$70,000 ",3,Bachelors,Management,N,MRS.ANDREAMORRIS
11198,MRS.,BROOKE,SANDERS,1946-11-26,S,F,brooke3@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,MRS.BROOKESANDERS
11199,MRS.,JACQUELINE,BENNETT,1946-11-06,M,F,jacqueline1@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,MRS.JACQUELINEBENNETT
11200,MR.,JASON,GRIFFIN,1947-11-22,M,M,jason18@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,MR.JASONGRIFFIN
11201,MRS.,AMANDA,FOSTER,1947-08-18,M,F,amanda37@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,MRS.AMANDAFOSTER
11202,MRS.,ALEXIA,PRICE,1947-08-26,M,F,alexia0@adventure-works.com,"$80,000 ",5,Bachelors,Management,N,MRS.ALEXIAPRICE
11203,MR.,LUIS,DIAZ,1948-08-21,M,M,luis21@adventure-works.com,"$40,000 ",2,High School,Professional,Y,MR.LUISDIAZ
11205,MRS.,ABBY,FERNANDEZ,1948-07-24,M,F,abby13@adventure-works.com,"$40,000 ",2,High School,Professional,Y,MRS.ABBYFERNANDEZ
11206,MR.,BLAKE,FLORES,1948-09-24,M,M,blake60@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MR.BLAKEFLORES
11207,MRS.,DANIELLE,COX,1948-07-19,S,F,danielle12@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MRS.DANIELLECOX
11208,MRS.,MARIA,REED,1948-02-04,M,F,maria4@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y,MRS.MARIAREED
11209,MRS.,ALLISON,EVANS,1948-01-13,M,F,allison21@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y,MRS.ALLISONEVANS
11210,MR.,EDWARD,WOOD,1948-06-08,M,M,edward50@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,MR.EDWARDWOOD
11211,MRS.,SAMANTHA,RUSSELL,1949-10-12,M,F,samantha42@adventure-works.com,"$40,000 ",2,High School,Professional,Y,MRS.SAMANTHARUSSELL
11212,MRS.,CHLOE,CAMPBELL,1949-11-05,M,F,chloe4@adventure-works.com,"$40,000 ",2,High School,Professional,Y,MRS.CHLOECAMPBELL
11213,MRS.,STEPHANIE,MURPHY,1949-05-14,S,F,stephanie11@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MRS.STEPHANIEMURPHY
11214,MR.,CHARLES,MILLER,1949-11-07,S,M,charles9@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MR.CHARLESMILLER
11215,MRS.,ANA,PERRY,1950-06-21,M,F,ana7@adventure-works.com,"$40,000 ",2,Partial High School,Skilled Manual,Y,MRS.ANAPERRY
11216,MRS.,JASMINE,TORRES,1950-05-20,S,F,jasmine32@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MRS.JASMINETORRES
11217,MRS.,NATALIE,ADAMS,1950-02-11,S,F,natalie58@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MRS.NATALIEADAMS
11218,MRS.,OLIVIA,BROWN,1950-09-11,S,F,olivia4@adventure-works.com,"$60,000 ",2,Partial College,Professional,N,MRS.OLIVIABROWN
11219,MR.,CHARLES,COOK,1950-12-02,M,M,charles69@adventure-works.com,"$60,000 ",2,High School,Professional,Y,MR.CHARLESCOOK
11220,MRS.,ERICA,HUANG,1950-02-23,M,F,erica5@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MRS.ERICAHUANG
11221,MR.,NATHAN,PERRY,1950-06-10,M,M,nathan3@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,MR.NATHANPERRY
11222,MRS.,ALEXANDRA,RIVERA,1950-08-17,M,F,alexandra11@adventure-works.com,"$80,000 ",3,Bachelors,Management,Y,MRS.ALEXANDRARIVERA
11223,MRS.,HAILEY,PATTERSON,1951-09-16,S,F,hailey30@adventure-works.com,"$70,000 ",2,High School,Professional,Y,MRS.HAILEYPATTERSON
11224,MRS.,TIFFANY,LI,1951-09-06,S,F,tiffany3@adventure-works.com,"$70,000 ",2,High School,Professional,Y,MRS.TIFFANYLI
11226,MRS.,SYDNEY,ROSS,1951-09-27,M,F,sydney26@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MRS.SYDNEYROSS
11227,MR.,MARSHALL,CHAVEZ,1951-08-12,S,M,marshall35@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MR.MARSHALLCHAVEZ
11228,MRS.,ASHLEY,JONES,1951-04-19,M,F,ashley3@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MRS.ASHLEYJONES
11229,MR.,ADRIAN,STEWART,1951-12-03,S,M,adrian21@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,MR.ADRIANSTEWART
11230,MRS.,AMBER,TURNER,1951-04-03,M,F,amber4@adventure-works.com,"$70,000 ",4,Partial College,Professional,N,MRS.AMBERTURNER
11231,MR.,DENNIS,ZHANG,1952-11-14,M,M,dennis1@adventure-works.com,"$60,000 ",2,High School,Professional,Y,MR.DENNISZHANG
11232,MRS.,HAILEY,BRYANT,1952-09-27,M,F,hailey38@adventure-works.com,"$60,000 ",3,High School,Professional,N,MRS.HAILEYBRYANT
11233,MR.,TODD,LI,1952-09-09,M,M,todd5@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,MR.TODDLI
11234,,ANNA,GRIFFIN,1952-11-19,S,NA,anna46@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,ANNAGRIFFIN
11235,MR.,ANGEL,STEWART,1952-02-08,M,M,angel24@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,MR.ANGELSTEWART
11236,MR.,JEREMY,BUTLER,1952-03-05,S,M,jeremy29@adventure-works.com,"$70,000 ",5,Partial College,Professional,Y,MR.JEREMYBUTLER
11237,MR.,CLARENCE,ANAND,1958-09-23,S,M,clarence36@adventure-works.com,"$130,000 ",2,Bachelors,Management,N,MR.CLARENCEANAND
11238,MRS.,MAYRA,PRASAD,1958-08-10,S,F,mayra9@adventure-works.com,"$130,000 ",2,Bachelors,Management,N,MRS.MAYRAPRASAD
11239,MRS.,LATOYA,GOEL,1958-10-06,M,F,latoya18@adventure-works.com,"$130,000 ",2,Partial College,Professional,N,MRS.LATOYAGOEL
11240,MRS.,ANNE,HERNANDEZ,1958-12-11,M,F,anne4@adventure-works.com,"$160,000 ",2,Partial College,Professional,Y,MRS.ANNEHERNANDEZ
11241,MRS.,LISA,CAI,1957-10-11,S,F,lisa24@adventure-works.com,"$100,000 ",2,Partial College,Professional,Y,MRS.LISACAI
11242,MR.,LARRY,MUNOZ,1957-11-11,M,M,larry9@adventure-works.com,"$110,000 ",2,Partial College,Professional,Y,MR.LARRYMUNOZ
11243,MRS.,ROBIN,ALVAREZ,1957-10-09,M,F,robin2@adventure-works.com,"$150,000 ",2,Partial College,Professional,Y,MRS.ROBINALVAREZ
11244,MRS.,ALEXIS,COLEMAN,1957-11-26,S,F,alexis28@adventure-works.com,"$170,000 ",2,Bachelors,Management,N,MRS.ALEXISCOLEMAN
11245,MR.,RICKY,VAZQUEZ,1956-10-27,M,M,ricky15@adventure-works.com,"$120,000 ",3,High School,Professional,N,MR.RICKYVAZQUEZ
11247,MRS.,CLAUDIA,ZHOU,1956-06-06,S,F,claudia7@adventure-works.com,"$130,000 ",3,Partial College,Professional,N,MRS.CLAUDIAZHOU
11248,MR.,TRISTAN,ALEXANDER,1955-03-26,M,M,tristan19@adventure-works.com,"$110,000 ",3,Partial College,Professional,Y,MR.TRISTANALEXANDER
11249,MRS.,CINDY,PATEL,1955-07-13,M,F,cindy3@adventure-works.com,"$130,000 ",3,Partial College,Professional,Y,MRS.CINDYPATEL
11250,MRS.,SHANNON,LIU,1955-03-12,M,F,shannon4@adventure-works.com,"$170,000 ",3,High School,Professional,Y,MRS.SHANNONLIU
11251,MR.,XAVIER,LONG,1932-07-04,S,M,xavier51@adventure-works.com,"$30,000 ",4,High School,Professional,N,MR.XAVIERLONG
11252,MR.,NICHOLAS,THOMPSON,1932-06-07,S,M,nicholas16@adventure-works.com,"$90,000 ",3,Graduate Degree,Management,Y,MR.NICHOLASTHOMPSON
11253,MR.,JOS?,HERNANDEZ,1933-02-28,M,M,jos?54@adventure-works.com,"$60,000 ",2,Graduate Degree,Management,Y,MR.JOS?HERNANDEZ
11254,MR.,JOHNATHAN,VANCE,1933-03-03,M,M,johnathan5@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,MR.JOHNATHANVANCE
11255,MR.,COLIN,LIN,1933-04-04,M,M,colin8@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,MR.COLINLIN
11256,MRS.,KATELYN,HERNANDEZ,1933-09-20,M,F,katelyn42@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,MRS.KATELYNHERNANDEZ
11257,MRS.,JACQUELINE,POWELL,1933-01-06,S,F,jacqueline9@adventure-works.com,"$120,000 ",1,Graduate Degree,Management,Y,MRS.JACQUELINEPOWELL
11258,MR.,XAVIER,HILL,1933-06-28,M,M,xavier26@adventure-works.com,"$120,000 ",1,Graduate Degree,Management,Y,MR.XAVIERHILL
11259,MRS.,VICTORIA,STEWART,1965-03-27,M,F,victoria24@adventure-works.com,"$100,000 ",4,Partial College,Professional,Y,MRS.VICTORIASTEWART
11260,MRS.,KATELYN,KELLY,1965-04-12,M,F,katelyn1@adventure-works.com,"$110,000 ",2,Bachelors,Management,Y,MRS.KATELYNKELLY
11261,MRS.,STEPHANIE,COLLINS,1965-04-24,M,F,stephanie52@adventure-works.com,"$130,000 ",1,Graduate Degree,Management,Y,MRS.STEPHANIECOLLINS
11262,MRS.,JENNIFER,SIMMONS,1964-05-04,M,F,jennifer88@adventure-works.com,"$80,000 ",4,Bachelors,Management,Y,MRS.JENNIFERSIMMONS
11263,MRS.,TRINITY,RICHARDSON,1964-09-11,M,F,trinity9@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y,MRS.TRINITYRICHARDSON
11264,MR.,EDUARDO,MARTIN,1964-06-17,S,M,eduardo13@adventure-works.com,"$90,000 ",5,Partial College,Professional,N,MR.EDUARDOMARTIN
11265,MRS.,ELIZABETH,JONES,1964-07-13,M,F,elizabeth7@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y,MRS.ELIZABETHJONES
11266,MS.,TAYLOR,HOWARD,1964-05-05,S,F,taylor14@adventure-works.com,"$90,000 ",0,Partial College,Professional,N,MS.TAYLORHOWARD
11267,MR.,DAVID,DIAZ,1964-10-02,S,M,david55@adventure-works.com,"$120,000 ",4,Partial College,Professional,Y,MR.DAVIDDIAZ
11268,MRS.,KATELYN,CARTER,1964-05-03,M,F,katelyn33@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,Y,MRS.KATELYNCARTER
11269,MR.,RYAN,FOSTER,1964-10-13,M,M,ryan19@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,Y,MR.RYANFOSTER
11270,MR.,ROBERT,LEE,1964-05-04,M,M,robert82@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,Y,MR.ROBERTLEE
11271,MRS.,DANIELLE,REED,1964-06-05,S,F,danielle23@adventure-works.com,"$150,000 ",2,Bachelors,Management,N,MRS.DANIELLEREED
11272,MRS.,LAUREN,MARTINEZ,1956-11-10,S,F,lauren35@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,MRS.LAURENMARTINEZ
11273,MR.,NATHAN,LAL,1956-10-01,M,M,nathan26@adventure-works.com,"$90,000 ",2,Partial College,Professional,Y,MR.NATHANLAL
11274,MR.,KYLE,FOSTER,1934-04-12,M,M,kyle11@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y,MR.KYLEFOSTER
11275,MRS.,JENNY,RAI,1934-01-18,M,F,jenny40@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y,MRS.JENNYRAI
11276,MRS.,NANCY,CHAPMAN,1963-09-19,M,F,nancy7@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y,MRS.NANCYCHAPMAN
11277,MR.,CHARLES,JACKSON,1963-06-10,M,M,charles15@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y,MR.CHARLESJACKSON
11278,MR.,JONATHAN,PHILLIPS,1963-08-20,S,M,jonathan35@adventure-works.com,"$90,000 ",0,Partial College,Professional,N,MR.JONATHANPHILLIPS
11279,MS.,AMANDA,COOK,1963-09-12,M,F,amanda3@adventure-works.com,"$90,000 ",0,Partial College,Professional,Y,MS.AMANDACOOK
11280,MR.,ROBERT,COLLINS,1963-08-21,M,M,robert45@adventure-works.com,"$90,000 ",0,Partial College,Professional,Y,MR.ROBERTCOLLINS
11281,MRS.,MEGAN,BARNES,1963-10-10,S,F,megan53@adventure-works.com,"$110,000 ",4,Bachelors,Management,Y,MRS.MEGANBARNES
11282,MR.,CHRISTIAN,THOMAS,1962-01-16,M,M,christian46@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y,MR.CHRISTIANTHOMAS
11283,MR.,ARTURO,LAL,1962-10-26,M,M,arturo33@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y,MR.ARTUROLAL
11284,MRS.,THERESA,SERRANO,1962-03-27,M,F,theresa12@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y,MRS.THERESASERRANO
11285,MR.,JEREMY,ANDERSON,1962-03-19,M,M,jeremy2@adventure-works.com,"$120,000 ",1,Partial College,Professional,N,MR.JEREMYANDERSON
11286,MR.,HUNTER,GRIFFIN,1962-03-03,M,M,hunter16@adventure-works.com,"$170,000 ",0,Graduate Degree,Management,Y,MR.HUNTERGRIFFIN
11287,MR.,HENRY,GARCIA,1961-01-16,M,M,henry16@adventure-works.com,"$70,000 ",5,Partial College,Professional,N,MR.HENRYGARCIA
11288,MRS.,CINDY,SANCHEZ,1961-09-16,M,F,cindy19@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y,MRS.CINDYSANCHEZ
11289,MRS.,MARIA,CARTER,1961-03-07,M,F,maria53@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y,MRS.MARIACARTER
11290,MRS.,KATELYN,SANCHEZ,1961-08-18,M,F,katelyn26@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y,MRS.KATELYNSANCHEZ
11291,MRS.,JENNA,WRIGHT,1961-05-05,M,F,jenna19@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y,MRS.JENNAWRIGHT
11292,MR.,SETH,PHILLIPS,1961-11-05,S,M,seth42@adventure-works.com,"$150,000 ",1,Partial College,Professional,N,MR.SETHPHILLIPS
11293,MR.,LUKE,LONG,1955-05-27,S,M,luke28@adventure-works.com,"$60,000 ",2,High School,Professional,N,MR.LUKELONG
11294,MR.,DALTON,CLARK,1955-09-03,M,M,dalton18@adventure-works.com,"$60,000 ",2,High School,Professional,N,MR.DALTONCLARK
11295,MRS.,TAYLOR,LEWIS,1954-05-16,S,F,taylor67@adventure-works.com,"$80,000 ",2,Partial High School,Skilled Manual,Y,MRS.TAYLORLEWIS
11296,MRS.,HALEY,RICHARDSON,1935-10-07,S,F,haley10@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y,MRS.HALEYRICHARDSON
11297,MR.,NOAH,COLEMAN,1935-02-02,S,M,noah2@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,MR.NOAHCOLEMAN
11298,MR.,JON,LUO,1935-03-03,M,M,jon46@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,MR.JONLUO
11299,MR.,ORLANDO,VAZQUEZ,1936-04-01,M,M,orlando14@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,MR.ORLANDOVAZQUEZ
11300,MR.,FERNANDO,BARNES,1960-03-03,M,M,fernando47@adventure-works.com,"$80,000 ",5,Partial College,Professional,N,MR.FERNANDOBARNES
11301,MR.,CAMERON,RODRIGUEZ,1960-06-09,M,M,cameron38@adventure-works.com,"$80,000 ",5,Partial College,Professional,Y,MR.CAMERONRODRIGUEZ
11302,MR.,SPENCER,RUSSELL,1960-12-12,S,M,spencer22@adventure-works.com,"$90,000 ",4,High School,Professional,N,MR.SPENCERRUSSELL
11303,MRS.,JULIA,COLEMAN,1960-10-11,S,F,julia72@adventure-works.com,"$90,000 ",4,High School,Professional,N,MRS.JULIACOLEMAN
11304,MS.,JULIA,GARCIA,1960-03-17,M,F,julia38@adventure-works.com,"$100,000 ",0,Partial College,Professional,Y,MS.JULIAGARCIA
11305,MR.,SEAN,EVANS,1960-06-19,M,M,sean31@adventure-works.com,"$110,000 ",3,Partial College,Professional,N,MR.SEANEVANS
11306,MR.,MICAH,ZHOU,1960-06-22,M,M,micah19@adventure-works.com,"$110,000 ",3,Partial College,Professional,N,MR.MICAHZHOU
11307,MR.,HUNTER,RODRIGUEZ,1954-11-04,M,M,hunter53@adventure-works.com,"$80,000 ",2,Partial High School,Skilled Manual,Y,MR.HUNTERRODRIGUEZ
11308,MR.,IAN,GONZALES,1954-03-05,M,M,ian57@adventure-works.com,"$60,000 ",2,High School,Professional,N,MR.IANGONZALES
11309,MRS.,VICTORIA,LEWIS,1954-06-12,S,F,victoria20@adventure-works.com,"$60,000 ",2,High School,Professional,Y,MRS.VICTORIALEWIS
11310,MRS.,ERIN,SANDERS,1953-07-09,S,F,erin7@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y,MRS.ERINSANDERS
11311,MRS.,GABRIELLE,LOPEZ,1953-08-24,S,F,gabrielle63@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,N,MRS.GABRIELLELOPEZ
11312,MRS.,SARA,RICHARDSON,1953-04-03,S,F,sara10@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y,MRS.SARARICHARDSON
11313,MR.,TREVOR,JENKINS,1953-02-27,S,M,trevor6@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y,MR.TREVORJENKINS
11315,MRS.,HAILEY,WARD,1953-10-01,S,F,hailey12@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,N,MRS.HAILEYWARD
11316,MR.,LUKE,ALLEN,1953-11-17,M,M,luke52@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y,MR.LUKEALLEN
11317,MRS.,VICTORIA,RUSSELL,1952-09-17,S,F,victoria66@adventure-works.com,"$40,000 ",3,Partial College,Professional,N,MRS.VICTORIARUSSELL
11318,MRS.,JESSICA,WILSON,1952-10-26,S,F,jessica54@adventure-works.com,"$40,000 ",3,Partial College,Professional,N,MRS.JESSICAWILSON
11319,MRS.,JADE,BAILEY,1937-04-27,M,F,jade13@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,N,MRS.JADEBAILEY
11320,MRS.,MORGAN,HILL,1937-06-26,M,F,morgan19@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y,MRS.MORGANHILL
11321,MR.,TERRANCE,RAMAN,1938-07-08,M,M,terrance9@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,MR.TERRANCERAMAN
11322,MRS.,SYDNEY,GARCIA,1938-03-15,M,F,sydney78@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,MRS.SYDNEYGARCIA
11323,MR.,JOSE,PATTERSON,1938-06-20,S,M,jose33@adventure-works.com,"$120,000 ",2,Graduate Degree,Management,Y,MR.JOSEPATTERSON
11324,MR.,ZACHARY,ANDERSON,1939-05-14,M,M,zachary39@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,MR.ZACHARYANDERSON
11325,MR.,ELIJAH,ROSS,1939-07-02,S,M,elijah7@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,MR.ELIJAHROSS
11326,MR.,RAFAEL,XIE,1939-06-26,M,M,rafael26@adventure-works.com,"$130,000 ",2,Bachelors,Management,Y,MR.RAFAELXIE
11327,MR.,JAIME,MORENO,1940-03-04,M,M,jaime48@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,MR.JAIMEMORENO
11328,MR.,JULIAN,GRIFFIN,1940-01-01,M,M,julian20@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,MR.JULIANGRIFFIN
11329,MR.,ANDY,ALVAREZ,1940-07-25,S,M,andy9@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,MR.ANDYALVAREZ
11330,MR.,RYAN,THOMPSON,1940-05-13,M,M,ryan38@adventure-works.com,"$110,000 ",2,Graduate Degree,Management,Y,MR.RYANTHOMPSON
11331,MRS.,SAMANTHA,JENKINS,1968-07-06,M,F,samantha32@adventure-works.com,"$90,000 ",4,Partial College,Skilled Manual,Y,MRS.SAMANTHAJENKINS
11332,MRS.,DEANNA,RAMOS,1962-10-04,S,F,deanna44@adventure-works.com,"$10,000 ",1,Graduate Degree,Manual,Y,MRS.DEANNARAMOS
11333,MRS.,EMILY,MILLER,1962-07-10,M,F,emily6@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,MRS.EMILYMILLER
11334,MRS.,NICOLE,BROWN,1961-03-22,M,F,nicole4@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y,MRS.NICOLEBROWN
11335,MRS.,CARLA,RAMAN,1961-06-24,M,F,carla14@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y,MRS.CARLARAMAN
11336,MR.,SHAUN,RAJI,1962-03-12,M,M,shaun21@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,MR.SHAUNRAJI
11337,MR.,JEROME,ROMERO,1961-09-21,M,M,jerome7@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y,MR.JEROMEROMERO
11338,MR.,FRANK,NAVARRO,1961-08-10,M,M,frank17@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,MR.FRANKNAVARRO
11339,MR.,DENNIS,SHE,1961-07-08,S,M,dennis25@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,MR.DENNISSHE
11340,MRS.,MELODY,MUNOZ,1936-04-06,M,F,melody8@adventure-works.com,"$10,000 ",1,Graduate Degree,Clerical,Y,MRS.MELODYMUNOZ
11341,MR.,RANDY,ZENG,1936-08-21,M,M,randy24@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,MR.RANDYZENG
11342,MR.,MARSHALL,WANG,1962-03-11,M,M,marshall0@adventure-works.com,"$30,000 ",5,Graduate Degree,Clerical,Y,MR.MARSHALLWANG
11343,MR.,ARTHUR,CARLSON,1958-09-13,M,M,arthur41@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y,MR.ARTHURCARLSON
11344,MRS.,JESSIE,JIMENEZ,1957-07-24,M,F,jessie3@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y,MRS.JESSIEJIMENEZ
11345,MRS.,ROBIN,RAMOS,1957-03-12,S,F,robin13@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y,MRS.ROBINRAMOS
11346,MRS.,DEANNA,GUTIERREZ,1955-05-22,S,F,deanna37@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,MRS.DEANNAGUTIERREZ
11347,MR.,ROY,NAVARRO,1955-12-23,M,M,roy30@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,MR.ROYNAVARRO
11348,MR.,SHAWN,RAI,1955-09-22,M,M,shawn19@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,MR.SHAWNRAI
11349,MRS.,MINDY,LUO,1954-09-03,M,F,mindy10@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,MRS.MINDYLUO
11350,MRS.,CARA,ZHOU,1937-01-14,M,F,cara5@adventure-works.com,"$30,000 ",1,Graduate Degree,Clerical,Y,MRS.CARAZHOU
11351,MRS.,ANNE,RAMOS,1939-04-06,S,F,anne19@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y,MRS.ANNERAMOS
11352,MR.,RAYMOND,RODRIGUEZ,1940-03-07,M,M,raymond20@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,MR.RAYMONDRODRIGUEZ
11353,MRS.,CARRIE,ORTEGA,1941-06-11,S,F,carrie19@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,MRS.CARRIEORTEGA
11354,MRS.,DEANNA,SUAREZ,1942-02-23,M,F,deanna45@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y,MRS.DEANNASUAREZ
11355,MR.,ROBERTO,GUTIERREZ,1942-12-28,M,M,roberto11@adventure-works.com,"$40,000 ",1,Graduate Degree,Clerical,Y,MR.ROBERTOGUTIERREZ
